Code_commune_INSEE,Nom_commune,Code_postal,Libelle_acheminement,nom,url_end,type1,min1,med2,max3,type2,min1.1,med2.1,max3.1,type3,min1.2,med2.2,max3.2
19167,CONFOLENT PORT DIEU,19200,CONFOLENT PORT DIEU,confolent-port-dieu,confolent-port-dieu-19200,,,,,,,,,,,,
19170,QUEYSSAC LES VIGNES,19120,QUEYSSAC LES VIGNES,queyssac-les-vignes,queyssac-les-vignes-19120,,,,,,,,,,,,
19173,RILHAC XAINTRIE,19220,RILHAC XAINTRIE,rilhac-xaintrie,rilhac-xaintrie-19220,,,,,,,,,,,,
19186,ST BONNET ELVERT,19380,ST BONNET ELVERT,saint-bonnet-elvert,saint-bonnet-elvert-19380,,,,,,,,,,,,
19192,ST CHAMANT,19380,ST CHAMANT,saint-chamant,saint-chamant-19380,,,,,,,,,,,,
19199,ST ETIENNE AUX CLOS,19200,ST ETIENNE AUX CLOS,saint-etienne-aux-clos,saint-etienne-aux-clos-19200,,,,,,,,,,,,
19201,ST EXUPERY LES ROCHES,19200,ST EXUPERY LES ROCHES,saint-exupery-les-roches,saint-exupery-les-roches-19200,,,,,,,,,,,,
19206,ST GERMAIN LAVOLPS,19290,ST GERMAIN LAVOLPS,saint-germain-lavolps,saint-germain-lavolps-19290,,,,,,,,,,,,
19208,ST HILAIRE FOISSAC,19550,ST HILAIRE FOISSAC,saint-hilaire-foissac,saint-hilaire-foissac-19550,,,,,,,,,,,,
19209,ST HILAIRE LES COURBES,19170,ST HILAIRE LES COURBES,saint-hilaire-les-courbes,saint-hilaire-les-courbes-19170,,,,,,,,,,,,
19211,ST HILAIRE PEYROUX,19560,ST HILAIRE PEYROUX,saint-hilaire-peyroux,saint-hilaire-peyroux-19560,,,,,,,,,,,,
19212,ST HILAIRE TAURIEUX,19400,ST HILAIRE TAURIEUX,saint-hilaire-taurieux,saint-hilaire-taurieux-19400,,,,,,,,,,,,
19213,ST JAL,19700,ST JAL,saint-jal,saint-jal-19700,,,,,,,,,,,,
19221,ST MARTIAL ENTRAYGUES,19400,ST MARTIAL ENTRAYGUES,saint-martial-entraygues,saint-martial-entraygues-19400,,,,,,,,,,,,
19223,ST MARTIN SEPERT,19210,ST MARTIN SEPERT,saint-martin-sepert,saint-martin-sepert-19210,,,,,,,,,,,,
19225,ST MERD DE LAPLEAU,19320,ST MERD DE LAPLEAU,saint-merd-de-lapleau,saint-merd-de-lapleau-19320,,,,,,,,,,,,
19229,ST PANTALEON DE LARCHE,19600,ST PANTALEON DE LARCHE,saint-pantaleon-de-larche,saint-pantaleon-de-larche-19600,,,,,,,,,,,,
19238,ST REMY,19290,ST REMY,saint-remy,saint-remy-19290,,,,,,,,,,,,
19239,ST ROBERT,19310,ST ROBERT,saint-robert,saint-robert-19310,,,,,,,,,,,,
19241,ST SETIERS,19290,ST SETIERS,saint-setiers,saint-setiers-19290,,,,,,,,,,,,
19242,ST SOLVE,19130,ST SOLVE,saint-solve,saint-solve-19130,,,,,,,,,,,,
19251,SARRAN,19800,SARRAN,sarran,sarran-19800,,,,,,,,,,,,
19261,SORNAC,19290,SORNAC,sornac,sornac-19290,,,,,,,,,,,,
19281,VEIX,19260,VEIX,veix,veix-19260,,,,,,,,,,,,
19283,VEYRIERES,19200,VEYRIERES,veyrieres,veyrieres-19200,,,,,,,,,,,,
19285,VIGEOIS,19410,VIGEOIS,vigeois,vigeois-19410,,,,,,,,,,,,
19287,VITRAC SUR MONTANE,19800,VITRAC SUR MONTANE,vitrac-sur-montane,vitrac-sur-montane-19800,,,,,,,,,,,,
19288,VOUTEZAC,19130,VOUTEZAC,voutezac,voutezac-19130,,,,,,,,,,,,
21004,AIGNAY LE DUC,21510,AIGNAY LE DUC,aignay-le-duc,aignay-le-duc-21510,,,,,,,,,,,,
21009,ALLEREY,21230,ALLEREY,allerey,allerey-21230,,,,,,,,,,,,
21015,ANTIGNY LA VILLE,21230,ANTIGNY LA VILLE,antigny-la-ville,antigny-la-ville-21230,,,,,,,,,,,,
21017,ARCENANT,21700,ARCENANT,arcenant,arcenant-21700,,,,,,,,,,,,
21018,ARCEY,21410,ARCEY,arcey,arcey-21410,,,,,,,,,,,,
21024,ARNAY SOUS VITTEAUX,21350,ARNAY SOUS VITTEAUX,arnay-sous-vitteaux,arnay-sous-vitteaux-21350,,,,,,,,,,,,
21025,ARRANS,21500,ARRANS,arrans,arrans-21500,,,,,,,,,,,,
21029,ATHIE,21500,ATHIE,athie,athie-21500,,,,,,,,,,,,
21030,AUBAINE,21360,AUBAINE,aubaine,aubaine-21360,,,,,,,,,,,,
21034,AUTRICOURT,21570,AUTRICOURT,autricourt,autricourt-21570,,,,,,,,,,,,
21039,AVELANGES,21120,AVELANGES,avelanges,avelanges-21120,,,,,,,,,,,,
21042,BAGNOT,21700,BAGNOT,bagnot,bagnot-21700,,,,,,,,,,,,
21044,BALOT,21330,BALOT,balot,balot-21330,,,,,,,,,,,,
21049,BARJON,21580,BARJON,barjon,barjon-21580,,,,,,,,,,,,
21056,BEIRE LE CHATEL,21310,BEIRE LE CHATEL,beire-le-chatel,beire-le-chatel-21310,,,,,,,,,,,,
21058,BELAN SUR OURCE,21570,BELAN SUR OURCE,belan-sur-ource,belan-sur-ource-21570,,,,,,,,,,,,
21059,BELLEFOND,21490,BELLEFOND,bellefond,bellefond-21490,,,,,,,,,,,,
21070,BEVY,21220,BEVY,bevy,bevy-21220,,,,,,,,,,,,
21072,BEZOUOTTE,21310,BEZOUOTTE,bezouotte,bezouotte-21310,,,,,,,,,,,,
21073,BIERRE LES SEMUR,21390,BIERRE LES SEMUR,bierre-les-semur,bierre-les-semur-21390,,,,,,,,,,,,
21074,BILLEY,21130,BILLEY,billey,billey-21130,,,,,,,,,,,,
21080,BLAISY BAS,21540,BLAISY BAS,blaisy-bas,blaisy-bas-21540,,,,,,,,,,,,
21083,BLANOT,21430,BLANOT,blanot,blanot-21430,,,,,,,,,,,,
21087,BLIGNY SUR OUCHE,21360,BLIGNY SUR OUCHE,bligny-sur-ouche,bligny-sur-ouche-21360,,,,,,,,,,,,
21095,BOUSSELANGE,21250,BOUSSELANGE,bousselange,bousselange-21250,,,,,,,,,,,,
21097,BOUSSEY,21350,BOUSSEY,boussey,boussey-21350,,,,,,,,,,,,
21101,BRAUX,21390,BRAUX,braux,braux-21390,,,,,,,,,,,,
72317,ST REMY DU VAL,72600,ST REMY DU VAL,saint-remy-du-val,saint-remy-du-val-72600,,,,,,,,,,,,
72319,STE SABINE SUR LONGEVE,72380,STE SABINE SUR LONGEVE,sainte-sabine-sur-longeve,sainte-sabine-sur-longeve-72380,,,,,,,,,,,,
72324,ST VINCENT DES PRES,72600,ST VINCENT DES PRES,saint-vincent-des-pres,saint-vincent-des-pres-72600,,,,,,,,,,,,
72328,SARGE LES LE MANS,72190,SARGE LES LE MANS,sarge-les-le-mans,sarge-les-le-mans-72190,,,,,,,,,,,,
72329,SAVIGNE L EVEQUE,72460,SAVIGNE L EVEQUE,savigne-l-eveque,savigne-l-eveque-72460,,,,,,,,,,,,
72331,SCEAUX SUR HUISNE,72160,SCEAUX SUR HUISNE,sceaux-sur-huisne,sceaux-sur-huisne-72160,,,,,,,,,,,,
72333,SEMUR EN VALLON,72390,SEMUR EN VALLON,semur-en-vallon,semur-en-vallon-72390,,,,,,,,,,,,
72338,SOUILLE,72380,SOUILLE,souille,souille-72380,,,,,,,,,,,,
72339,SOULIGNE FLACE,72210,SOULIGNE FLACE,souligne-flace,souligne-flace-72210,,,,,,,,,,,,
72342,SOUVIGNE SUR MEME,72400,SOUVIGNE SUR MEME,souvigne-sur-meme,souvigne-sur-meme-72400,,,,,,,,,,,,
72344,SPAY,72700,SPAY,spay,spay-72700,,,,,,,,,,,,
72347,TASSE,72430,TASSE,tasse,tasse-72430,,,,,,,,,,,,
72351,TENNIE,72240,TENNIE,tennie,tennie-72240,,,,,,,,,,,,
72358,THORIGNE SUR DUE,72160,THORIGNE SUR DUE,thorigne-sur-due,thorigne-sur-due-72160,,,,,,,,,,,,
72367,VALLON SUR GEE,72540,VALLON SUR GEE,vallon-sur-gee,vallon-sur-gee-72540,,,,,,,,,,,,
72375,VILLAINES LA GONAIS,72400,VILLAINES LA GONAIS,villaines-la-gonais,villaines-la-gonais-72400,,,,,,,,,,,,
72379,VIRE EN CHAMPAGNE,72350,VIRE EN CHAMPAGNE,vire-en-champagne,vire-en-champagne-72350,,,,,,,,,,,,
72385,YVRE LE POLIN,72330,YVRE LE POLIN,yvre-le-polin,yvre-le-polin-72330,,,,,,,,,,,,
73002,AIGUEBELLE,73220,AIGUEBELLE,aiguebelle,aiguebelle-73220,,,,,,,,,,,,
73004,AILLON LE JEUNE,73340,AILLON LE JEUNE,aillon-le-jeune,aillon-le-jeune-73340,,,,,,,,,,,,
73005,AILLON LE VIEUX,73340,AILLON LE VIEUX,aillon-le-vieux,aillon-le-vieux-73340,,,,,,,,,,,,
73007,AITON,73220,AITON,aiton,aiton-73220,,,,,,,,,,,,
73010,ENTRELACS,73410,ENTRELACS,albens,albens-73410,,,,,,,,,,,,
73012,ALBIEZ LE JEUNE,73300,ALBIEZ LE JEUNE,albiez-le-jeune,albiez-le-jeune-73300,,,,,,,,,,,,
73013,ALBIEZ MONTROND,73300,ALBIEZ MONTROND,albiez-montrond,albiez-montrond-73300,,,,,,,,,,,,
73015,LES ALLUES,73550,LES ALLUES,les allues,les-allues-73550,,,,,,,,,,,,
73018,ARBIN,73800,ARBIN,arbin,arbin-73800,,,,,,,,,,,,
73021,ARVILLARD,73110,ARVILLARD,arvillard,arvillard-73110,,,,,,,,,,,,
73023,AUSSOIS,73500,AUSSOIS,aussois,aussois-73500,,,,,,,,,,,,
73027,AYN,73470,AYN,ayn,ayn-73470,,,,,,,,,,,,
73030,BARBY,73230,BARBY,barby,barby-73230,,,,,,,,,,,,
73036,BELLECOMBE EN BAUGES,73340,BELLECOMBE EN BAUGES,bellecombe-en-bauges,bellecombe-en-bauges-73340,,,,,,,,,,,,
73039,BELMONT TRAMONET,73330,BELMONT TRAMONET,belmont-tramonet,belmont-tramonet-73330,,,,,,,,,,,,
73041,BETTON BETTONET,73390,BETTON BETTONET,betton-bettonet,betton-bettonet-73390,,,,,,,,,,,,
73046,BONNEVAL,73260,BONNEVAL,bonneval,bonneval-73260,,,,,,,,,,,,
73047,BONNEVAL SUR ARC,73480,BONNEVAL SUR ARC,bonneval-sur-arc,bonneval-sur-arc-73480,,,,,,,,,,,,
73054,BOURG ST MAURICE,73700,BOURG ST MAURICE,bourg-saint-maurice,bourg-saint-maurice-73700,,,,,,,,,,,,
73057,BRIDES LES BAINS,73570,BRIDES LES BAINS,brides-les-bains,brides-les-bains-73570,,,,,,,,,,,,
73068,CHAMOUSSET,73390,CHAMOUSSET,chamousset,chamousset-73390,,,,,,,,,,,,
73070,CHAMPAGNEUX,73240,CHAMPAGNEUX,champagneux,champagneux-73240,,,,,,,,,,,,
73086,CLERY,73460,CLERY,clery,clery-73460,,,,,,,,,,,,
73089,COISE ST JEAN PIED GAUTHIER,73800,COISE ST JEAN PIED GAUTHIER,coise-saint-jean-pied-gauthier,coise-saint-jean-pied-gauthier-73800,,,,,,,,,,,,
73097,CURIENNE,73190,CURIENNE,curienne,curienne-73190,,,,,,,,,,,,
73106,ECOLE,73630,ECOLE,ecole,ecole-73630,,,,,,,,,,,,
73112,FEISSONS SUR ISERE,73260,FEISSONS SUR ISERE,feissons-sur-isere,feissons-sur-isere-73260,,,,,,,,,,,,
73114,FLUMET,73590,FLUMET,flumet,flumet-73590,,,,,,,,,,,,
73116,FONTCOUVERTE LA TOUSSUIRE,73300,FONTCOUVERTE LA TOUSSUIRE,fontcouverte-la-toussuire,fontcouverte-la-toussuire-73300,,,,,,,,,,,,
73121,FRONTENEX,73460,FRONTENEX,frontenex,frontenex-73460,,,,,,,,,,,,
73127,GRESIN,73240,GRESIN,gresin,gresin-73240,,,,,,,,,,,,
73128,GRESY SUR AIX,73100,GRESY SUR AIX,gresy-sur-aix,gresy-sur-aix-73100,,,,,,,,,,,,
73129,GRESY SUR ISERE,73460,GRESY SUR ISERE,gresy-sur-isere,gresy-sur-isere-73460,,,,,,,,,,,,
73131,HAUTECOUR,73600,HAUTECOUR,hautecour,hautecour-73600,,,,,,,,,,,,
73132,HAUTELUCE,73620,HAUTELUCE,hauteluce,hauteluce-73620,,,,,,,,,,,,
73135,HERMILLON,73300,HERMILLON,hermillon,hermillon-73300,,,,,,,,,,,,
73137,JACOB BELLECOMBETTE,73000,JACOB BELLECOMBETTE,jacob-bellecombette,jacob-bellecombette-73000,,,,,,,,,,,,
73141,LAISSAUD,73800,LAISSAUD,laissaud,laissaud-73800,,,,,,,,,,,,
73143,LANSLEBOURG MONT CENIS,73480,LANSLEBOURG MONT CENIS,lanslebourg-mont-cenis,lanslebourg-mont-cenis-73480,,,,,,,,,,,,
73150,LA PLAGNE TARENTAISE,73210,LA PLAGNE TARENTAISE,macot-la-plagne,macot-la-plagne-73210,,,,,,,,,,,,
73150,LA PLAGNE TARENTAISE,73210,LA PLAGNE TARENTAISE,macot-la-plagne,macot-la-plagne-73210,,,,,,,,,,,,
73161,MONTAGNY,73350,MONTAGNY,montagny,montagny-73350,,,,,,,,,,,,
73167,MONTGELLAFREY,73130,MONTGELLAFREY,montgellafrey,montgellafrey-73130,,,,,,,,,,,,
73168,MONTGILBERT,73220,MONTGILBERT,montgilbert,montgilbert-73220,,,,,,,,,,,,
73175,MONTSAPEY,73220,MONTSAPEY,montsapey,montsapey-73220,,,,,,,,,,,,
73181,MOUTIERS,73600,MOUTIERS TARENTAISE,moutiers,moutiers-73600,,,,,,,,,,,,
73183,MYANS,73800,MYANS,myans,myans-73800,,,,,,,,,,,,
73186,NOTRE DAME DE BELLECOMBE,73590,NOTRE DAME DE BELLECOMBE,notre-dame-de-bellecombe,notre-dame-de-bellecombe-73590,,,,,,,,,,,,
73187,LA LECHERE,73260,LA LECHERE,la lechere,la-lechere-73260,,,,,,,,,,,,
73187,LA LECHERE,73260,LA LECHERE,la lechere,la-lechere-73260,,,,,,,,,,,,
73196,PALLUD,73200,PALLUD,pallud,pallud-73200,,,,,,,,,,,,
73201,PLANAY,73350,PLANAY,planay,planay-73350,,,,,,,,,,,,
73205,LE PONTET,73110,LE PONTET,le pontet,le-pontet-73110,,,,,,,,,,,,
73206,PRALOGNAN LA VANOISE,73710,PRALOGNAN LA VANOISE,pralognan-la-vanoise,pralognan-la-vanoise-73710,,,,,,,,,,,,
73210,PUYGROS,73190,PUYGROS,puygros,puygros-73190,,,,,,,,,,,,
73215,LA ROCHETTE,73110,LA ROCHETTE,la rochette,la-rochette-73110,,,,,,,,,,,,
73216,ROGNAIX,73730,ROGNAIX,rognaix,rognaix-73730,,,,,,,,,,,,
73219,ST ALBAN DE MONTBEL,73610,ST ALBAN DE MONTBEL,saint-alban-de-montbel,saint-alban-de-montbel-73610,,,,,,,,,,,,
73228,ST CASSIN,73160,ST CASSIN,saint-cassin,saint-cassin-73160,,,,,,,,,,,,
73246,ST JEAN DE COUZ,73160,ST JEAN DE COUZ,saint-jean-de-couz,saint-jean-de-couz-73160,,,,,,,,,,,,
73247,ST JEAN DE LA PORTE,73250,ST JEAN DE LA PORTE,saint-jean-de-la-porte,saint-jean-de-la-porte-73250,,,,,,,,,,,,
73250,ST JULIEN MONT DENIS,73870,ST JULIEN MONT DENIS,saint-julien-mont-denis,saint-julien-mont-denis-73870,,,,,,,,,,,,
73257,LES BELLEVILLE,73440,LES BELLEVILLE,saint-martin-de-belleville,saint-martin-de-belleville-73440,,,,,,,,,,,,
73257,LES BELLEVILLE,73600,LES BELLEVILLE,saint-martin-de-belleville,saint-martin-de-belleville-73600,,,,,,,,,,,,
73267,ST PANCRACE,73300,ST PANCRACE,saint-pancrace,saint-pancrace-73300,,,,,,,,,,,,
73271,ST PIERRE D ALVEY,73170,ST PIERRE D ALVEY,saint-pierre-d-alvey,saint-pierre-d-alvey-73170,,,,,,,,,,,,
73272,ST PIERRE DE BELLEVILLE,73220,ST PIERRE DE BELLEVILLE,saint-pierre-de-belleville,saint-pierre-de-belleville-73220,,,,,,,,,,,,
73274,ST PIERRE D ENTREMONT,73670,ST PIERRE D ENTREMONT,saint-pierre-d-entremont,saint-pierre-d-entremont-73670,,,,,,,,,,,,
73276,ST PIERRE DE SOUCY,73800,ST PIERRE DE SOUCY,saint-pierre-de-soucy,saint-pierre-de-soucy-73800,,,,,,,,,,,,
73277,STE REINE,73630,STE REINE,sainte-reine,sainte-reine-73630,,,,,,,,,,,,
73283,ST VITAL,73460,ST VITAL,saint-vital,saint-vital-73460,,,,,,,,,,,,
73299,TRAIZE,73170,TRAIZE,traize,traize-73170,,,,,,,,,,,,
73302,LA TRINITE,73110,LA TRINITE,la trinite,la-trinite-73110,,,,,,,,,,,,
73308,VENTHON,73200,VENTHON,venthon,venthon-73200,,,,,,,,,,,,
73324,VILLAROUX,73110,VILLAROUX,villaroux,villaroux-73110,,,,,,,,,,,,
74006,ALLONZIER LA CAILLE,74350,ALLONZIER LA CAILLE,allonzier-la-caille,allonzier-la-caille-74350,,,,,,,,,,,,
74007,AMANCY,74800,AMANCY,amancy,amancy-74800,,,,,,,,,,,,
74009,ANDILLY,74350,ANDILLY,andilly,andilly-74350,,,,,,,,,,,,
74018,ARENTHON,74800,ARENTHON,arenthon,arenthon-74800,,,,,,,,,,,,
74022,AVIERNOZ,74570,AVIERNOZ,aviernoz,aviernoz-74570,,,,,,,,,,,,
74025,BALLAISON,74140,BALLAISON,ballaison,ballaison-74140,,,,,,,,,,,,
74029,BASSY,74910,BASSY,bassy,bassy-74910,,,,,,,,,,,,
21601,SEMEZANGES,21220,SEMEZANGES,semezanges,semezanges-21220,,,,,,,,,,,,
21608,SINCEY LES ROUVRAY,21530,SINCEY LES ROUVRAY,sincey-les-rouvray,sincey-les-rouvray-21530,,,,,,,,,,,,
21614,SPOY,21120,SPOY,spoy,spoy-21120,,,,,,,,,,,,
21615,SUSSEY,21430,SUSSEY,sussey,sussey-21430,,,,,,,,,,,,
21618,TALMAY,21270,TALMAY,talmay,talmay-21270,,,,,,,,,,,,
21621,TART L ABBAYE,21110,TART L ABBAYE,tart-l-abbaye,tart-l-abbaye-21110,,,,,,,,,,,,
21626,TERREFONDREE,21290,TERREFONDREE,terrefondree,terrefondree-21290,,,,,,,,,,,,
21627,THENISSEY,21150,THENISSEY,thenissey,thenissey-21150,,,,,,,,,,,,
21636,THURY,21340,THURY,thury,thury-21340,,,,,,,,,,,,
21640,TORCY ET POULIGNY,21460,TORCY ET POULIGNY,torcy-et-pouligny,torcy-et-pouligny-21460,,,,,,,,,,,,
21642,TOUTRY,21460,TOUTRY,toutry,toutry-21460,,,,,,,,,,,,
21663,VENAREY LES LAUMES,21150,VENAREY LES LAUMES,venarey-les-laumes,venarey-les-laumes-21150,,,,,,,,,,,,
21664,VERDONNET,21330,VERDONNET,verdonnet,verdonnet-21330,,,,,,,,,,,,
21678,VIC SOUS THIL,21390,VIC SOUS THIL,vic-sous-thil,vic-sous-thil-21390,,,,,,,,,,,,
21682,VIEVIGNE,21310,VIEVIGNE,vievigne,vievigne-21310,,,,,,,,,,,,
21688,VILLARS FONTAINE,21700,VILLARS FONTAINE,villars-fontaine,villars-fontaine-21700,,,,,,,,,,,,
21695,LA VILLENEUVE LES CONVERS,21450,LA VILLENEUVE LES CONVERS,la villeneuve-les-convers,la-villeneuve-les-convers-21450,,,,,,,,,,,,
21696,VILLENEUVE SOUS CHARIGNY,21140,VILLENEUVE SOUS CHARIGNY,villeneuve-sous-charigny,villeneuve-sous-charigny-21140,,,,,,,,,,,,
21700,VILLERS PATRAS,21400,VILLERS PATRAS,villers-patras,villers-patras-21400,,,,,,,,,,,,
21708,VILLY LE MOUTIER,21250,VILLY LE MOUTIER,villy-le-moutier,villy-le-moutier-21250,,,,,,,,,,,,
21709,VISERNY,21500,VISERNY,viserny,viserny-21500,,,,,,,,,,,,
22002,ANDEL,22400,ANDEL,andel,andel-22400,,,,,,,,,,,,
22004,BEGARD,22140,BEGARD,begard,begard-22140,,,,,,,,,,,,
22019,BRINGOLO,22170,BRINGOLO,bringolo,bringolo-22170,,,,,,,,,,,,
22023,BULAT PESTIVIEN,22160,BULAT PESTIVIEN,bulat-pestivien,bulat-pestivien-22160,,,,,,,,,,,,
22031,CARNOET,22160,CARNOET,carnoet,carnoet-22160,,,,,,,,,,,,
22035,LES CHAMPS GERAUX,22630,LES CHAMPS GERAUX,les champs-geraux,les-champs-geraux-22630,,,,,,,,,,,,
22036,LA CHAPELLE BLANCHE,22350,LA CHAPELLE BLANCHE,la chapelle-blanche,la-chapelle-blanche-22350,,,,,,,,,,,,
22045,COHINIAC,22800,COHINIAC,cohiniac,cohiniac-22800,,,,,,,,,,,,
22048,CORSEUL,22130,CORSEUL,corseul,corseul-22130,,,,,,,,,,,,
22057,LE FAOUET,22290,LE FAOUET,le faouet,le-faouet-22290,,,,,,,,,,,,
22063,GOMMENEC H,22290,GOMMENEC H,gommenec-h,gommenec-h-22290,,,,,,,,,,,,
22070,GUINGAMP,22200,GUINGAMP,guingamp,guingamp-22200,,,,,,,,,,,,
22072,GURUNHUEL,22390,GURUNHUEL,gurunhuel,gurunhuel-22390,,,,,,,,,,,,
22073,LA HARMOYE,22320,LA HARMOYE,la harmoye,la-harmoye-22320,,,,,,,,,,,,
22090,KERMARIA SULARD,22450,KERMARIA SULARD,kermaria-sulard,kermaria-sulard-22450,,,,,,,,,,,,
22093,LAMBALLE,22400,LAMBALLE,lamballe,lamballe-22400,,,,,,,,,,,,
22093,LAMBALLE,22400,LAMBALLE,lamballe,lamballe-22400,,,,,,,,,,,,
22097,LA LANDEC,22980,LA LANDEC,la landec,la-landec-22980,,,,,,,,,,,,
22100,LANGAST,22150,LANGAST,langast,langast-22150,,,,,,,,,,,,
22103,LANGROLAY SUR RANCE,22490,LANGROLAY SUR RANCE,langrolay-sur-rance,langrolay-sur-rance-22490,,,,,,,,,,,,
22106,LANGUEUX,22360,LANGUEUX,langueux,langueux-22360,,,,,,,,,,,,
22108,LANLEFF,22290,LANLEFF,lanleff,lanleff-22290,,,,,,,,,,,,
22111,LANMODEZ,22610,LANMODEZ,lanmodez,lanmodez-22610,,,,,,,,,,,,
22112,LANNEBERT,22290,LANNEBERT,lannebert,lannebert-22290,,,,,,,,,,,,
22113,LANNION,22300,LANNION,lannion,lannion-22300,,,,,,,,,,,,
22115,LANRIVAIN,22480,LANRIVAIN,lanrivain,lanrivain-22480,,,,,,,,,,,,
22116,LANRODEC,22170,LANRODEC,lanrodec,lanrodec-22170,,,,,,,,,,,,
22135,LOUARGAT,22540,LOUARGAT,louargat,louargat-22540,,,,,,,,,,,,
22136,LOUDEAC,22600,LOUDEAC,loudeac,loudeac-22600,,,,,,,,,,,,
22147,MERDRIGNAC,22230,MERDRIGNAC,merdrignac,merdrignac-22230,,,,,,,,,,,,
22148,MERILLAC,22230,MERILLAC,merillac,merillac-22230,,,,,,,,,,,,
22155,LA MOTTE,22600,LA MOTTE,la motte,la-motte-22600,,,,,,,,,,,,
22157,LE MOUSTOIR,22340,LE MOUSTOIR,le moustoir,le-moustoir-22340,,,,,,,,,,,,
22158,MUR DE BRETAGNE,22530,MUR DE BRETAGNE,mur-de-bretagne,mur-de-bretagne-22530,,,,,,,,,,,,
22162,PAIMPOL,22500,PAIMPOL,paimpol,paimpol-22500,,,,,,,,,,,,
22164,PEDERNEC,22540,PEDERNEC,pedernec,pedernec-22540,,,,,,,,,,,,
22165,PENGUILY,22510,PENGUILY,penguily,penguily-22510,,,,,,,,,,,,
22166,PENVENAN,22710,PENVENAN,penvenan,penvenan-22710,,,,,,,,,,,,
22167,PERRET,22570,PERRET,perret,perret-22570,,,,,,,,,,,,
22168,PERROS GUIREC,22700,PERROS GUIREC,perros-guirec,perros-guirec-22700,,,,,,,,,,,,
22176,PLEDRAN,22960,PLEDRAN,pledran,pledran-22960,,,,,,,,,,,,
22178,PLEHEDEL,22290,PLEHEDEL,plehedel,plehedel-22290,,,,,,,,,,,,
22183,LES MOULINS,22210,LES MOULINS,plemet,plemet-22210,,,,,,,,,,,,
22185,PLENEE JUGON,22640,PLENEE JUGON,plenee-jugon,plenee-jugon-22640,,,,,,,,,,,,
22186,PLENEUF VAL ANDRE,22370,PLENEUF VAL ANDRE,pleneuf-val-andre,pleneuf-val-andre-22370,,,,,,,,,,,,
22194,PLESTIN LES GREVES,22310,PLESTIN LES GREVES,plestin-les-greves,plestin-les-greves-22310,,,,,,,,,,,,
22197,PLEUDIHEN SUR RANCE,22690,PLEUDIHEN SUR RANCE,pleudihen-sur-rance,pleudihen-sur-rance-22690,,,,,,,,,,,,
22198,PLEUMEUR BODOU,22560,PLEUMEUR BODOU,pleumeur-bodou,pleumeur-bodou-22560,,,,,,,,,,,,
22211,PLOUBEZRE,22300,PLOUBEZRE,ploubezre,ploubezre-22300,,,,,,,,,,,,
22212,PLOUEC DU TRIEUX,22260,PLOUEC DU TRIEUX,plouec-du-trieux,plouec-du-trieux-22260,,,,,,,,,,,,
22218,PLOUGRESCANT,22820,PLOUGRESCANT,plougrescant,plougrescant-22820,,,,,,,,,,,,
22222,PLOUHA,22580,PLOUHA,plouha,plouha-22580,,,,,,,,,,,,
22222,PLOUHA,22580,PLOUHA,plouha,plouha-22580,,,,,,,,,,,,
22225,PLOUMAGOAR,22970,PLOUMAGOAR,ploumagoar,ploumagoar-22970,,,,,,,,,,,,
22235,PLOUZELAMBRE,22420,PLOUZELAMBRE,plouzelambre,plouzelambre-22420,,,,,,,,,,,,
22242,PLURIEN,22240,PLURIEN,plurien,plurien-22240,,,,,,,,,,,,
22244,PLUSSULIEN,22320,PLUSSULIEN,plussulien,plussulien-22320,,,,,,,,,,,,
22247,POMMERIT JAUDY,22450,POMMERIT JAUDY,pommerit-jaudy,pommerit-jaudy-22450,,,,,,,,,,,,
22258,QUESSOY,22120,QUESSOY,quessoy,quessoy-22120,,,,,,,,,,,,
22258,QUESSOY,22120,QUESSOY,quessoy,quessoy-22120,,,,,,,,,,,,
22262,QUINTIN,22800,QUINTIN,quintin,quintin-22800,,,,,,,,,,,,
22273,ST ALBAN,22400,ST ALBAN,saint-alban,saint-alban-22400,,,,,,,,,,,,
22276,ST BIHY,22800,ST BIHY,saint-bihy,saint-bihy-22800,,,,,,,,,,,,
22277,ST BRANDAN,22800,ST BRANDAN,saint-brandan,saint-brandan-22800,,,,,,,,,,,,
22278,ST BRIEUC,22000,ST BRIEUC,saint-brieuc,saint-brieuc-22000,,,,,,,,,,,,
22280,ST CARNE,22100,ST CARNE,saint-carne,saint-carne-22100,,,,,,,,,,,,
22282,ST CAST LE GUILDO,22380,ST CAST LE GUILDO,saint-cast-le-guildo,saint-cast-le-guildo-22380,,,,,,,,,,,,
22289,ST FIACRE,22720,ST FIACRE,saint-fiacre,saint-fiacre-22720,,,,,,,,,,,,
22294,ST GILLES PLIGEAUX,22480,ST GILLES PLIGEAUX,saint-gilles-pligeaux,saint-gilles-pligeaux-22480,,,,,,,,,,,,
22295,ST GILLES VIEUX MARCHE,22530,ST GILLES VIEUX MARCHE,saint-gilles-vieux-marche,saint-gilles-vieux-marche-22530,,,,,,,,,,,,
22300,ST HERVE,22460,ST HERVE,saint-herve,saint-herve-22460,,,,,,,,,,,,
22302,ST JACUT DE LA MER,22750,ST JACUT DE LA MER,saint-jacut-de-la-mer,saint-jacut-de-la-mer-22750,,,,,,,,,,,,
22315,ST MAUDEZ,22980,ST MAUDEZ,saint-maudez,saint-maudez-22980,,,,,,,,,,,,
